Port ,Pin ,AF0          ,AF1                ,AF2                           ,AF3                                 ,AF4                                                ,AF5                                                   ,AF6                                                     ,AF7                                                          ,AF8                               ,AF9                                                                  ,AF10                                         ,AF11                                                   ,AF12                                                        ,AF13                                            ,AF14                   ,AF15    ,ADC
PortE,PE14,             ,TIM1_CH4           ,                              ,                                    ,                                                   ,SPI4_MOSI                                             ,                                                        ,                                                             ,                                  ,                                                                     ,SAI2_MCLK_B                                  ,                                                       ,FMC_D11/FMC_AD11                                            ,                                                ,                       ,EVENTOUT,
PortE,PE15,             ,TIM1_BKIN          ,                              ,TIM1_CH4N                           ,                                                   ,                                                      ,                                                        ,USART10_CK                                                   ,                                  ,                                                                     ,                                             ,                                                       ,FMC_D12/FMC_AD12                                            ,                                                ,                       ,EVENTOUT,
PortF,PF0 ,             ,                   ,                              ,                                    ,I2C2_SDA                                           ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A0                                                      ,LPTIM5_CH1                                      ,                       ,EVENTOUT,
PortF,PF1 ,             ,                   ,                              ,                                    ,I2C2_SCL                                           ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A1                                                      ,LPTIM5_CH2                                      ,                       ,EVENTOUT,
PortF,PF2 ,             ,                   ,LPTIM3_CH2                    ,LPTIM3_IN2                          ,I2C2_SMBA                                          ,                                                      ,UART12_TX                                               ,USART11_CK                                                   ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A2                                                      ,LPTIM5_IN1                                      ,                       ,EVENTOUT,
PortF,PF3 ,             ,                   ,LPTIM3_IN1                    ,                                    ,                                                   ,                                                      ,                                                        ,USART11_TX                                                   ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A3                                                      ,LPTIM5_IN2                                      ,                       ,EVENTOUT,
PortF,PF4 ,             ,                   ,LPTIM3_ETR                    ,                                    ,                                                   ,                                                      ,                                                        ,USART11_RX                                                   ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A4                                                      ,                                                ,                       ,EVENTOUT,
PortF,PF5 ,             ,                   ,LPTIM3_CH1                    ,                                    ,I2C4_SCL                                           ,I3C1_SCL                                              ,UART12_RX                                               ,USART11_CTS/USART11_NSS                                      ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A5                                                      ,                                                ,LPTIM3_IN1             ,EVENTOUT,
PortF,PF6 ,             ,TIM16_CH1          ,                              ,                                    ,                                                   ,SPI5_NSS                                              ,SAI1_SD_B                                               ,UART7_RX                                                     ,                                  ,                                                                     ,OCTOSPI1_IO3                                 ,                                                       ,                                                            ,LPTIM5_CH1                                      ,                       ,EVENTOUT,
PortF,PF7 ,             ,TIM17_CH1          ,                              ,                                    ,                                                   ,SPI5_SCK                                              ,SAI1_MCLK_B                                             ,UART7_TX                                                     ,                                  ,                                                                     ,OCTOSPI1_IO2                                 ,                                                       ,                                                            ,LPTIM5_CH2                                      ,                       ,EVENTOUT,
PortF,PF8 ,             ,TIM16_CH1N         ,                              ,                                    ,                                                   ,SPI5_MISO                                             ,SAI1_SCK_B                                              ,UART7_RTS                                                    ,                                  ,TIM13_CH1                                                            ,OCTOSPI1_IO0                                 ,                                                       ,                                                            ,LPTIM5_IN1                                      ,                       ,EVENTOUT,
PortF,PF9 ,             ,TIM17_CH1N         ,                              ,                                    ,                                                   ,SPI5_MOSI                                             ,SAI1_FS_B                                               ,UART7_CTS                                                    ,                                  ,TIM14_CH1                                                            ,OCTOSPI1_IO1                                 ,                                                       ,                                                            ,LPTIM5_IN2                                      ,                       ,EVENTOUT,
PortF,PF10,             ,TIM16_BKIN         ,SAI1_D3                       ,                                    ,PSSI_D15                                           ,                                                      ,                                                        ,                                                             ,                                  ,OCTOSPI1_CLK                                                         ,                                             ,                                                       ,                                                            ,DCMI_D11/PSSI_D11                               ,                       ,EVENTOUT,
PortF,PF11,             ,                   ,                              ,                                    ,                                                   ,SPI5_MOSI                                             ,                                                        ,                                                             ,                                  ,OCTOSPI1_NCLK                                                        ,SAI2_SD_B                                    ,                                                       ,FMC_NRAS                                                    ,DCMI_D12/PSSI_D12                               ,LPTIM6_CH1             ,EVENTOUT,ADC1_INP2
PortF,PF12,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A6                                                      ,                                                ,LPTIM6_CH2             ,EVENTOUT,ADC1_INP6/ADC1_INN2
PortF,PF13,             ,                   ,                              ,                                    ,I2C4_SMBA                                          ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A7                                                      ,                                                ,LPTIM6_IN1             ,EVENTOUT,ADC2_INP2
PortF,PF14,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A8                                                      ,                                                ,LPTIM6_IN2             ,EVENTOUT,ADC2_INP6/ADC2_INN2
PortF,PF15,             ,                   ,                              ,                                    ,I2C4_SDA                                           ,I3C1_SDA                                              ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A9                                                      ,                                                ,                       ,EVENTOUT,
PortG,PG0 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,UART9_RX                                               ,FMC_A10                                                     ,                                                ,LPTIM4_IN1             ,EVENTOUT,
PortG,PG1 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,SPI2_MOSI/I2S2_SDO                                           ,                                  ,                                                                     ,                                             ,UART9_TX                                               ,FMC_A11                                                     ,                                                ,                       ,EVENTOUT,
PortG,PG2 ,             ,                   ,                              ,TIM8_BKIN                           ,                                                   ,                                                      ,                                                        ,UART12_RX                                                    ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A12                                                     ,                                                ,LPTIM6_ETR             ,EVENTOUT,
PortG,PG3 ,             ,                   ,                              ,TIM8_BKIN2                          ,                                                   ,                                                      ,                                                        ,UART12_TX                                                    ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A13                                                     ,LPTIM5_ETR                                      ,                       ,EVENTOUT,
PortG,PG4 ,             ,TIM1_BKIN2         ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A14/FMC_BA0                                             ,                                                ,LPTIM4_ETR             ,EVENTOUT,
PortG,PG5 ,             ,TIM1_ETR           ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,FMC_A15/FMC_BA1                                             ,                                                ,                       ,EVENTOUT,
PortG,PG6 ,             ,TIM17_BKIN         ,                              ,I3C1_SDA                            ,I2C4_SDA                                           ,SPI1_RDY                                              ,                                                        ,                                                             ,                                  ,                                                                     ,OCTOSPI1_NCS                                 ,UCPD1_FRSTX                                            ,FMC_NE3                                                     ,DCMI_D12/PSSI_D12                               ,                       ,EVENTOUT,
PortG,PG7 ,             ,                   ,SAI1_CK2                      ,I3C1_SCL                            ,I2C4_SCL                                           ,                                                      ,SAI1_MCLK_A                                             ,USART6_CK                                                    ,                                  ,                                                                     ,                                             ,UCPD1_FRSTX                                            ,FMC_INT                                                     ,DCMI_D13/PSSI_D13                               ,                       ,EVENTOUT,
PortG,PG8 ,             ,                   ,                              ,TIM8_ETR                            ,                                                   ,SPI6_NSS                                              ,                                                        ,USART6_RTS                                                   ,                                  ,                                                                     ,                                             ,ETH_PPS_OUT                                            ,FMC_SDCLK                                                   ,                                                ,                       ,EVENTOUT,
PortG,PG9 ,             ,                   ,                              ,                                    ,                                                   ,SPI1_MISO/I2S1_SDI                                    ,                                                        ,USART6_RX                                                    ,                                  ,OCTOSPI1_IO6                                                         ,SAI2_FS_B                                    ,SDMMC2_D0                                              ,FMC_NE2/FMC_NCE                                             ,DCMI_VSYNC/PSSI_RDY                             ,                       ,EVENTOUT,
PortG,PG10,             ,                   ,                              ,                                    ,                                                   ,SPI1_NSS/I2S1_WS                                      ,                                                        ,                                                             ,                                  ,                                                                     ,SAI2_SD_B                                    ,SDMMC2_D1                                              ,FMC_NE3                                                     ,DCMI_D2/PSSI_D2                                 ,                       ,EVENTOUT,
PortG,PG11,             ,LPTIM1_IN2         ,                              ,                                    ,                                                   ,SPI1_SCK/I2S1_CK                                      ,USART10_RX                                              ,USART11_RTS                                                  ,                                  ,                                                                     ,SDMMC2_D2                                    ,ETH_MII_TX_EN/ETH_RMII_TX_EN                           ,                                                            ,DCMI_D3/PSSI_D3                                 ,                       ,EVENTOUT,
PortG,PG12,             ,LPTIM1_IN1         ,                              ,                                    ,PSSI_D15                                           ,SPI6_MISO                                             ,USART10_TX                                              ,USART6_RTS                                                   ,                                  ,                                                                     ,SDMMC2_D3                                    ,ETH_MII_TXD1/ETH_RMII_TXD1                             ,FMC_NE4                                                     ,DCMI_D11/PSSI_D11                               ,LPTIM5_CH1             ,EVENTOUT,
PortG,PG13,TRACED0      ,LPTIM1_CH1         ,                              ,                                    ,                                                   ,SPI6_SCK                                              ,USART10_CTS/USART10_NSS                                 ,USART6_CTS/USART6_NSS                                        ,                                  ,                                                                     ,SDMMC2_D6                                    ,ETH_MII_TXD0/ETH_RMII_TXD0                             ,FMC_A24                                                     ,LPTIM5_CH2                                      ,                       ,EVENTOUT,
PortG,PG14,TRACED1      ,LPTIM1_ETR         ,                              ,                                    ,LPTIM1_CH2                                         ,SPI6_MOSI                                             ,USART10_RTS                                             ,USART6_TX                                                    ,                                  ,OCTOSPI1_IO7                                                         ,SDMMC2_D7                                    ,ETH_MII_TXD1/ETH_RMII_TXD1                             ,FMC_A25                                                     ,LPTIM5_IN1                                      ,                       ,EVENTOUT,
PortG,PG15,             ,                   ,                              ,                                    ,                                                   ,SPI4_RDY                                              ,USART10_CK                                              ,USART6_CTS/USART6_NSS                                        ,                                  ,                                                                     ,                                             ,                                                       ,FMC_NCAS                                                    ,DCMI_D13/PSSI_D13                               ,                       ,EVENTOUT,
PortH,PH0 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,                                                ,                       ,EVENTOUT,
PortH,PH1 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,                                                ,                       ,EVENTOUT,
PortH,PH2 ,             ,LPTIM1_IN2         ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,OCTOSPI1_IO4                                                         ,SAI2_SCK_B                                   ,ETH_MII_CRS                                            ,FMC_SDCKE0                                                  ,                                                ,                       ,EVENTOUT,
PortH,PH3 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,OCTOSPI1_IO5                                                         ,SAI2_MCLK_B                                  ,ETH_MII_COL                                            ,FMC_SDNE0                                                   ,                                                ,                       ,EVENTOUT,
PortH,PH4 ,             ,                   ,                              ,                                    ,I2C2_SCL                                           ,SPI5_RDY                                              ,                                                        ,SPI6_RDY                                                     ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,PSSI_D14                                        ,                       ,EVENTOUT,
PortH,PH5 ,             ,                   ,                              ,                                    ,I2C2_SDA                                           ,SPI5_NSS                                              ,                                                        ,SPI6_RDY                                                     ,                                  ,                                                                     ,                                             ,                                                       ,FMC_SDNWE                                                   ,                                                ,                       ,EVENTOUT,
PortH,PH6 ,             ,TIM1_CH3N          ,TIM12_CH1                     ,TIM8_CH1                            ,I2C2_SMBA                                          ,SPI5_SCK                                              ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,ETH_MII_RXD2                                           ,FMC_SDNE1                                                   ,DCMI_D8/PSSI_D8                                 ,                       ,EVENTOUT,
PortH,PH7 ,             ,TIM1_CH3           ,                              ,TIM8_CH1N                           ,I2C3_SCL                                           ,SPI5_MISO                                             ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,ETH_MII_RXD3                                           ,FMC_SDCKE1                                                  ,DCMI_D9/PSSI_D9                                 ,                       ,EVENTOUT,
PortH,PH8 ,             ,TIM1_CH2N          ,TIM5_ETR                      ,TIM8_CH2                            ,I2C3_SDA                                           ,SPI5_MOSI                                             ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_HSYNC/PSSI_DE                              ,                       ,EVENTOUT,
PortH,PH9 ,             ,TIM1_CH2           ,TIM12_CH2                     ,TIM8_CH2N                           ,I2C3_SMBA                                          ,SPI5_NSS                                              ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D0/PSSI_D0                                 ,                       ,EVENTOUT,
PortH,PH10,             ,TIM1_CH1N          ,TIM5_CH1                      ,TIM8_CH3                            ,I2C4_SMBA                                          ,SPI5_RDY                                              ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D1/PSSI_D1                                 ,                       ,EVENTOUT,
PortH,PH11,             ,TIM1_CH1           ,TIM5_CH2                      ,TIM8_CH3N                           ,I2C4_SCL                                           ,I3C1_SCL                                              ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D2/PSSI_D2                                 ,                       ,EVENTOUT,
PortH,PH12,             ,TIM1_BKIN          ,TIM5_CH3                      ,TIM8_BKIN                           ,I2C4_SDA                                           ,I3C1_SDA                                              ,                                                        ,                                                             ,                                  ,                                                                     ,TIM8_CH4N                                    ,                                                       ,                                                            ,DCMI_D3/PSSI_D3                                 ,                       ,EVENTOUT,
PortH,PH13,             ,LPTIM1_IN2         ,                              ,TIM8_CH1N                           ,                                                   ,                                                      ,                                                        ,UART8_TX                                                     ,UART4_TX                          ,FDCAN1_TX                                                            ,                                             ,                                                       ,                                                            ,DCMI_D3/PSSI_D3                                 ,                       ,EVENTOUT,
PortH,PH14,             ,                   ,                              ,TIM8_CH2N                           ,                                                   ,                                                      ,                                                        ,                                                             ,UART4_RX                          ,FDCAN1_RX                                                            ,                                             ,                                                       ,                                                            ,DCMI_D4/PSSI_D4                                 ,                       ,EVENTOUT,
PortH,PH15,             ,                   ,                              ,TIM8_CH3N                           ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D11/PSSI_D11                               ,                       ,EVENTOUT,
PortI,PI0 ,             ,                   ,TIM5_CH4                      ,                                    ,                                                   ,SPI2_NSS/I2S2_WS                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D13/PSSI_D13                               ,                       ,EVENTOUT,
PortI,PI1 ,             ,                   ,                              ,TIM8_BKIN2                          ,                                                   ,SPI2_SCK/I2S2_CK                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D8/PSSI_D8                                 ,                       ,EVENTOUT,
PortI,PI2 ,             ,                   ,                              ,TIM8_CH4                            ,                                                   ,SPI2_MISO/I2S2_SDI                                    ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D9/PSSI_D9                                 ,                       ,EVENTOUT,
PortI,PI3 ,             ,                   ,                              ,TIM8_ETR                            ,                                                   ,SPI2_MOSI/I2S2_SDO                                    ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,DCMI_D10/PSSI_D10                               ,                       ,EVENTOUT,
PortI,PI4 ,             ,                   ,                              ,TIM8_BKIN                           ,                                                   ,                                                      ,                                                        ,SPI2_RDY                                                     ,                                  ,                                                                     ,SAI2_MCLK_A                                  ,                                                       ,                                                            ,DCMI_D5/PSSI_D5                                 ,                       ,EVENTOUT,
PortI,PI5 ,             ,                   ,                              ,TIM8_CH1                            ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,SAI2_SCK_A                                   ,                                                       ,                                                            ,DCMI_VSYNC/PSSI_RDY                             ,                       ,EVENTOUT,
PortI,PI6 ,             ,                   ,                              ,TIM8_CH2                            ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,SAI2_SD_A                                    ,                                                       ,                                                            ,DCMI_D6/PSSI_D6                                 ,                       ,EVENTOUT,
PortI,PI7 ,             ,                   ,                              ,TIM8_CH3                            ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,SAI2_FS_A                                    ,                                                       ,                                                            ,DCMI_D7/PSSI_D7                                 ,                       ,EVENTOUT,
PortI,PI8 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,                                                ,                       ,EVENTOUT,
PortI,PI9 ,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,UART4_RX                          ,FDCAN1_RX                                                            ,                                             ,                                                       ,                                                            ,                                                ,                       ,EVENTOUT,
PortI,PI10,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,FDCAN1_RX                                                            ,                                             ,ETH_MII_RX_ER                                          ,                                                            ,PSSI_D14                                        ,                       ,EVENTOUT,
PortI,PI11,             ,                   ,                              ,                                    ,                                                   ,                                                      ,                                                        ,                                                             ,                                  ,                                                                     ,                                             ,                                                       ,                                                            ,PSSI_D15                                        ,                       ,EVENTOUT,
